,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
68,4000,2,0,0,3081,0.0
69,4000,2,0,0,3090,0.0
70,4000,2,0,0,3071,0.0
71,4000,2,0,0,3083,0.0
72,4000,2,0,0,3088,0.0
73,4000,2,0,0,3128,0.0
74,4000,2,0,0,3081,0.0
75,4000,2,0,0,3061,0.0
76,4000,2,0,0,3082,0.0
77,4000,2,1,2,3069,0.0006516780710329097
78,4000,2,0,0,3086,0.0
79,4000,2,1,2,3093,0.0006466214031684449
80,4000,2,0,0,3093,0.0
81,4000,2,0,0,3105,0.0
82,4000,2,0,0,3077,0.0
83,4000,2,0,0,3075,0.0
84,4000,2,0,0,3085,0.0
85,4000,2,0,0,3086,0.0
86,4000,2,0,0,3044,0.0
87,4000,2,0,0,3087,0.0
88,4000,2,0,0,3089,0.0
89,4000,2,0,0,3089,0.0
90,4000,2,0,0,3104,0.0
91,4000,2,0,0,3084,0.0
92,4000,2,0,0,3065,0.0
93,4000,2,0,0,3083,0.0
94,4000,2,0,0,3095,0.0
95,4000,2,0,0,3073,0.0
96,4000,2,0,0,3074,0.0
97,4000,2,0,0,3100,0.0
98,4000,2,0,0,3095,0.0
99,4000,2,0,0,3100,0.0
100,4000,2,0,0,3066,0.0
101,4000,2,0,0,3082,0.0
102,4000,2,0,0,3093,0.0
103,4000,2,0,0,3102,0.0
104,4000,2,0,0,3099,0.0
105,4000,2,0,0,3075,0.0
106,4000,2,1,3,3070,0.000977198697068404
107,4000,2,0,0,3106,0.0
108,4000,2,0,0,3057,0.0
109,4000,2,0,0,3071,0.0
110,4000,2,0,0,3104,0.0
111,4000,2,0,0,3071,0.0
112,4000,2,0,0,3072,0.0
113,4000,2,0,0,3055,0.0
114,4000,2,0,0,3071,0.0
115,4000,2,0,0,3070,0.0
116,4000,2,0,0,3090,0.0
117,4000,2,0,0,3079,0.0
118,4000,2,0,0,3108,0.0
119,4000,2,0,0,3079,0.0
120,4000,2,0,0,3088,0.0
121,4000,2,0,0,3087,0.0
122,4000,2,0,0,3103,0.0
123,4000,2,0,0,3060,0.0
124,4000,2,0,0,3115,0.0
125,4000,2,0,0,3122,0.0
126,4000,2,0,0,3100,0.0
127,4000,2,0,0,3060,0.0
128,4000,2,0,0,3073,0.0
129,4000,2,0,0,3117,0.0
130,4000,2,0,0,3079,0.0
131,4000,2,0,0,3074,0.0
132,4000,2,1,3,3082,0.000973393900064893
133,4000,2,0,0,3099,0.0
134,4000,2,0,0,3095,0.0
135,4000,2,0,0,3118,0.0
136,4000,2,0,0,3070,0.0
137,4000,2,0,0,3098,0.0
138,4000,2,0,0,3104,0.0
139,4000,2,0,0,3105,0.0
140,4000,2,0,0,3083,0.0
141,4000,2,0,0,3097,0.0
142,4000,2,0,0,3077,0.0
143,4000,2,0,0,3090,0.0
144,4000,2,0,0,3104,0.0
145,4000,2,1,2,3087,0.0006478781988986071
146,4000,2,1,2,3061,0.0006533812479581836
147,4000,2,0,0,3091,0.0
148,4000,2,0,0,3103,0.0
149,4000,2,0,0,3083,0.0
150,4000,2,0,0,3117,0.0
151,4000,2,0,0,3079,0.0
152,4000,2,0,0,3090,0.0
153,4000,2,0,0,3081,0.0
154,4000,2,0,0,3115,0.0
155,4000,2,0,0,3075,0.0
156,4000,2,0,0,3111,0.0
157,4000,2,0,0,3092,0.0
158,4000,2,0,0,3082,0.0
159,4000,2,0,0,3092,0.0
160,4000,2,0,0,3097,0.0
161,4000,2,0,0,3083,0.0
162,4000,2,0,0,3066,0.0
163,4000,2,0,0,3079,0.0
164,4000,2,0,0,3072,0.0
165,4000,2,0,0,3103,0.0
166,4000,2,0,0,3080,0.0
167,4000,2,1,2,3104,0.0006443298969072165
168,4000,2,0,0,3102,0.0
169,4000,2,0,0,3098,0.0
170,4000,2,0,0,3107,0.0
171,4000,2,0,0,3100,0.0
172,4000,2,0,0,3059,0.0
173,4000,2,0,0,3102,0.0
174,4000,2,0,0,3078,0.0
175,4000,2,0,0,3065,0.0
176,4000,2,1,4,3094,0.001292824822236587
177,4000,2,0,0,3091,0.0
178,4000,2,0,0,3082,0.0
179,4000,2,0,0,3079,0.0
180,4000,2,0,0,3072,0.0
181,4000,2,0,0,3105,0.0
182,4000,2,0,0,3090,0.0
183,4000,2,0,0,3087,0.0
184,4000,2,0,0,3092,0.0
185,4000,2,0,0,3090,0.0
186,4000,2,0,0,3073,0.0
187,4000,2,0,0,3087,0.0
188,4000,2,0,0,3081,0.0
189,4000,2,0,0,3119,0.0
190,4000,2,0,0,3106,0.0
191,4000,2,0,0,3083,0.0
192,4000,2,0,0,3097,0.0
193,4000,2,0,0,3083,0.0
194,4000,2,0,0,3079,0.0
195,4000,2,0,0,3106,0.0
196,4000,2,0,0,3078,0.0
197,4000,2,0,0,3104,0.0
198,4000,2,0,0,3090,0.0
199,4000,2,0,0,3084,0.0
200,4000,2,0,0,3058,0.0
201,4000,2,0,0,3109,0.0
202,4000,2,0,0,3071,0.0
203,4000,2,0,0,3069,0.0
204,4000,2,0,0,3091,0.0
205,4000,2,0,0,3070,0.0
206,4000,2,0,0,3096,0.0
207,4000,2,0,0,3070,0.0
208,4000,2,0,0,3061,0.0
209,4000,2,0,0,3109,0.0
210,4000,2,0,0,3106,0.0
211,4000,2,0,0,3090,0.0
212,4000,2,0,0,3084,0.0
213,4000,2,0,0,3093,0.0
214,4000,2,0,0,3063,0.0
215,4000,2,1,2,3087,0.0006478781988986071
216,4000,2,0,0,3110,0.0
217,4000,2,0,0,3088,0.0
218,4000,2,0,0,3079,0.0
219,4000,2,0,0,3088,0.0
220,4000,2,0,0,3080,0.0
221,4000,2,0,0,3068,0.0
222,4000,2,1,3,3083,0.0009730781706130393
223,4000,2,0,0,3103,0.0
224,4000,2,0,0,3055,0.0
225,4000,2,0,0,3097,0.0
226,4000,2,0,0,3096,0.0
227,4000,2,0,0,3092,0.0
228,4000,2,0,0,3105,0.0
229,4000,2,0,0,3080,0.0
230,4000,2,0,0,3070,0.0
231,4000,2,0,0,3115,0.0
232,4000,2,0,0,3089,0.0
233,4000,2,0,0,3076,0.0
234,4000,2,0,0,3092,0.0
235,4000,2,0,0,3079,0.0
236,4000,2,0,0,3101,0.0
237,4000,2,0,0,3062,0.0
238,4000,2,1,2,3050,0.0006557377049180328
239,4000,2,0,0,3069,0.0
240,4000,2,0,0,3101,0.0
241,4000,2,0,0,3097,0.0
242,4000,2,0,0,3084,0.0
243,4000,2,0,0,3048,0.0
244,4000,2,0,0,3083,0.0
245,4000,2,0,0,3096,0.0
246,4000,2,0,0,3085,0.0
247,4000,2,0,0,3081,0.0
248,4000,2,0,0,3097,0.0
249,4000,2,0,0,3077,0.0
250,4000,2,0,0,3077,0.0
251,4000,2,0,0,3104,0.0
252,4000,2,0,0,3103,0.0
253,4000,2,0,0,3085,0.0
254,4000,2,0,0,3099,0.0
255,4000,2,0,0,3113,0.0
256,4000,2,0,0,3105,0.0
257,4000,2,0,0,3077,0.0
258,4000,2,0,0,3100,0.0
259,4000,2,1,2,3113,0.00064246707356248
260,4000,2,0,0,3069,0.0
261,4000,2,0,0,3059,0.0
262,4000,2,1,3,3073,0.0009762447120078099
263,4000,2,0,0,3088,0.0
264,4000,2,0,0,3078,0.0
265,4000,2,0,0,3084,0.0
266,4000,2,0,0,3084,0.0
267,4000,2,0,0,3080,0.0
268,4000,2,0,0,3104,0.0
269,4000,2,1,2,3092,0.000646830530401035
270,4000,2,0,0,3085,0.0
271,4000,2,0,0,3098,0.0
272,4000,2,1,2,3103,0.0006445375443119562
273,4000,2,0,0,3095,0.0
274,4000,2,0,0,3101,0.0
275,4000,2,0,0,3101,0.0
276,4000,2,0,0,3092,0.0
277,4000,2,1,3,3085,0.0009724473257698541
278,4000,2,0,0,3089,0.0
279,4000,2,1,4,3102,0.0012894906511927789
280,4000,2,0,0,3082,0.0
281,4000,2,0,0,3089,0.0
282,4000,2,0,0,3109,0.0
283,4000,2,0,0,3067,0.0
284,4000,2,0,0,3073,0.0
285,4000,2,0,0,3081,0.0
286,4000,2,0,0,3109,0.0
287,4000,2,0,0,3111,0.0
288,4000,2,0,0,3105,0.0
289,4000,2,0,0,3076,0.0
290,4000,2,0,0,3073,0.0
291,4000,2,0,0,3077,0.0
292,4000,2,0,0,3088,0.0
293,4000,2,0,0,3063,0.0
294,4000,2,0,0,3079,0.0
295,4000,2,0,0,3083,0.0
296,4000,2,0,0,3089,0.0
297,4000,2,0,0,3097,0.0
298,4000,2,0,0,3096,0.0
299,4000,2,0,0,3093,0.0
300,4000,2,0,0,3076,0.0
301,4000,2,1,3,3098,0.0009683666881859264
302,4000,2,0,0,3082,0.0
303,4000,2,0,0,3088,0.0
304,4000,2,0,0,3110,0.0
305,4000,2,0,0,3089,0.0
306,4000,2,0,0,3067,0.0
307,4000,2,1,2,3063,0.000652954619653934
308,4000,2,0,0,3117,0.0
309,4000,2,0,0,3091,0.0
310,4000,2,0,0,3076,0.0
311,4000,2,0,0,3079,0.0
312,4000,2,0,0,3091,0.0
313,4000,2,0,0,3081,0.0
314,4000,2,0,0,3100,0.0
315,4000,2,0,0,3070,0.0
316,4000,2,0,0,3082,0.0
317,4000,2,0,0,3082,0.0
318,4000,2,0,0,3093,0.0
319,4000,2,0,0,3110,0.0
320,4000,2,0,0,3071,0.0
321,4000,2,0,0,3105,0.0
322,4000,2,0,0,3098,0.0
323,4000,2,0,0,3086,0.0
324,4000,2,0,0,3100,0.0
325,4000,2,0,0,3110,0.0
326,4000,2,0,0,3101,0.0
327,4000,2,0,0,3086,0.0
328,4000,2,0,0,3073,0.0
329,4000,2,0,0,3098,0.0
330,4000,2,0,0,3119,0.0
331,4000,2,0,0,3062,0.0
332,4000,2,0,0,3068,0.0
333,4000,2,0,0,3079,0.0
334,4000,2,0,0,3094,0.0
335,4000,2,0,0,3082,0.0
336,4000,2,0,0,3082,0.0
337,4000,2,0,0,3111,0.0
338,4000,2,0,0,3044,0.0
339,4000,2,0,0,3089,0.0
340,4000,2,0,0,3103,0.0
341,4000,2,0,0,3074,0.0
342,4000,2,0,0,3087,0.0
343,4000,2,0,0,3116,0.0
344,4000,2,0,0,3090,0.0
345,4000,2,0,0,3095,0.0
346,4000,2,0,0,3067,0.0
347,4000,2,0,0,3079,0.0
348,4000,2,0,0,3082,0.0
349,4000,2,0,0,3054,0.0
350,4000,2,0,0,3070,0.0
351,4000,2,0,0,3112,0.0
352,4000,2,0,0,3129,0.0
353,4000,2,0,0,3095,0.0
354,4000,2,0,0,3089,0.0
355,4000,2,0,0,3095,0.0
356,4000,2,0,0,3091,0.0
357,4000,2,0,0,3098,0.0
358,4000,2,0,0,3094,0.0
359,4000,2,0,0,3073,0.0
360,4000,2,0,0,3090,0.0
361,4000,2,0,0,3093,0.0
362,4000,2,0,0,3094,0.0
363,4000,2,0,0,3080,0.0
364,4000,2,0,0,3105,0.0
365,4000,2,0,0,3076,0.0
366,4000,2,0,0,3089,0.0
367,4000,2,0,0,3098,0.0
368,4000,2,0,0,3081,0.0
369,4000,2,1,2,3095,0.0006462035541195477
370,4000,2,0,0,3121,0.0
371,4000,2,0,0,3104,0.0
372,4000,2,0,0,3098,0.0
373,4000,2,0,0,3068,0.0
374,4000,2,0,0,3093,0.0
375,4000,2,0,0,3110,0.0
376,4000,2,0,0,3134,0.0
377,4000,2,0,0,3082,0.0
378,4000,2,0,0,3104,0.0
379,4000,2,0,0,3054,0.0
380,4000,2,0,0,3081,0.0
381,4000,2,0,0,3049,0.0
382,4000,2,0,0,3043,0.0
383,4000,2,0,0,3110,0.0
384,4000,2,0,0,3121,0.0
385,4000,2,0,0,3081,0.0
386,4000,2,0,0,3062,0.0
387,4000,2,0,0,3096,0.0
388,4000,2,0,0,3111,0.0
389,4000,2,0,0,3065,0.0
390,4000,2,0,0,3094,0.0
391,4000,2,0,0,3071,0.0
392,4000,2,0,0,3077,0.0
393,4000,2,0,0,3058,0.0
394,4000,2,0,0,3095,0.0
395,4000,2,1,3,3077,0.0009749756256093598
396,4000,2,0,0,3089,0.0
397,4000,2,0,0,3088,0.0
398,4000,2,0,0,3098,0.0
399,4000,2,0,0,3077,0.0
400,4000,2,0,0,3089,0.0
401,4000,2,0,0,3108,0.0
402,4000,2,0,0,3079,0.0
403,4000,2,1,6,3096,0.001937984496124031
404,4000,2,0,0,3077,0.0
405,4000,2,0,0,3101,0.0
406,4000,2,0,0,3065,0.0
407,4000,2,0,0,3076,0.0
408,4000,2,0,0,3095,0.0
409,4000,2,0,0,3098,0.0
410,4000,2,0,0,3110,0.0
411,4000,2,0,0,3093,0.0
412,4000,2,1,2,3067,0.0006521030322791001
413,4000,2,0,0,3101,0.0
414,4000,2,0,0,3081,0.0
415,4000,2,0,0,3083,0.0
416,4000,2,0,0,3084,0.0
417,4000,2,0,0,3103,0.0
418,4000,2,0,0,3091,0.0
419,4000,2,0,0,3093,0.0
420,4000,2,0,0,3085,0.0
421,4000,2,0,0,3105,0.0
422,4000,2,0,0,3086,0.0
423,4000,2,0,0,3087,0.0
424,4000,2,0,0,3094,0.0
425,4000,2,0,0,3077,0.0
426,4000,2,0,0,3083,0.0
427,4000,2,0,0,3062,0.0
428,4000,2,0,0,3106,0.0
429,4000,2,0,0,3103,0.0
430,4000,2,0,0,3067,0.0
431,4000,2,0,0,3106,0.0
432,4000,2,0,0,3081,0.0
433,4000,2,0,0,3071,0.0
434,4000,2,0,0,3094,0.0
435,4000,2,0,0,3126,0.0
436,4000,2,0,0,3103,0.0
437,4000,2,0,0,3080,0.0
438,4000,2,0,0,3061,0.0
439,4000,2,0,0,3073,0.0
440,4000,2,0,0,3074,0.0
441,4000,2,0,0,3080,0.0
442,4000,2,0,0,3099,0.0
443,4000,2,0,0,3094,0.0
444,4000,2,0,0,3116,0.0
445,4000,2,0,0,3067,0.0
446,4000,2,0,0,3084,0.0
447,4000,2,0,0,3102,0.0
448,4000,2,0,0,3108,0.0
449,4000,2,0,0,3144,0.0
450,4000,2,1,2,3083,0.0006487187804086928
451,4000,2,0,0,3098,0.0
452,4000,2,0,0,3105,0.0
453,4000,2,0,0,3070,0.0
454,4000,2,0,0,3099,0.0
455,4000,2,0,0,3121,0.0
456,4000,2,0,0,3079,0.0
457,4000,2,0,0,3072,0.0
458,4000,2,0,0,3101,0.0
459,4000,2,0,0,3080,0.0
460,4000,2,0,0,3081,0.0
461,4000,2,0,0,3087,0.0
462,4000,2,0,0,3096,0.0
463,4000,2,0,0,3058,0.0
464,4000,2,0,0,3075,0.0
465,4000,2,0,0,3081,0.0
466,4000,2,0,0,3095,0.0
467,4000,2,0,0,3073,0.0
468,4000,2,1,2,3057,0.0006542361792607131
469,4000,2,0,0,3100,0.0
470,4000,2,0,0,3094,0.0
471,4000,2,0,0,3090,0.0
472,4000,2,0,0,3087,0.0
473,4000,2,0,0,3087,0.0
474,4000,2,0,0,3112,0.0
475,4000,2,0,0,3096,0.0
476,4000,2,0,0,3091,0.0
477,4000,2,0,0,3088,0.0
478,4000,2,0,0,3074,0.0
479,4000,2,0,0,3081,0.0
480,4000,2,0,0,3106,0.0
481,4000,2,0,0,3102,0.0
482,4000,2,0,0,3070,0.0
483,4000,2,0,0,3093,0.0
484,4000,2,0,0,3062,0.0
485,4000,2,0,0,3103,0.0
486,4000,2,0,0,3069,0.0
487,4000,2,0,0,3114,0.0
488,4000,2,0,0,3121,0.0
489,4000,2,0,0,3086,0.0
490,4000,2,0,0,3119,0.0
491,4000,2,0,0,3125,0.0
492,4000,2,0,0,3084,0.0
493,4000,2,0,0,3101,0.0
494,4000,2,0,0,3101,0.0
495,4000,2,1,2,3089,0.0006474587245063128
496,4000,2,0,0,3109,0.0
497,4000,2,0,0,3059,0.0
498,4000,2,0,0,3086,0.0
499,4000,2,0,0,3099,0.0
500,4000,2,0,0,3113,0.0
501,4000,2,0,0,3053,0.0
502,4000,2,0,0,3089,0.0
503,4000,2,0,0,3070,0.0
504,4000,2,0,0,3067,0.0
505,4000,2,0,0,3064,0.0
506,4000,2,0,0,3060,0.0
507,4000,2,0,0,3092,0.0
508,4000,2,0,0,3097,0.0
509,4000,2,0,0,3101,0.0
510,4000,2,0,0,3099,0.0
511,4000,2,0,0,3078,0.0
512,4000,2,0,0,3076,0.0
513,4000,2,0,0,3097,0.0
514,4000,2,0,0,3097,0.0
515,4000,2,0,0,3082,0.0
516,4000,2,0,0,3081,0.0
517,4000,2,0,0,3082,0.0
518,4000,2,0,0,3098,0.0
519,4000,2,0,0,3068,0.0
520,4000,2,0,0,3064,0.0
521,4000,2,0,0,3049,0.0
522,4000,2,0,0,3105,0.0
523,4000,2,0,0,3092,0.0
524,4000,2,0,0,3096,0.0
525,4000,2,0,0,3068,0.0
526,4000,2,0,0,3082,0.0
527,4000,2,0,0,3098,0.0
528,4000,2,0,0,3070,0.0
529,4000,2,0,0,3058,0.0
530,4000,2,0,0,3091,0.0
531,4000,2,0,0,3103,0.0
532,4000,2,0,0,3087,0.0
533,4000,2,0,0,3078,0.0
534,4000,2,0,0,3074,0.0
535,4000,2,0,0,3106,0.0
536,4000,2,0,0,3078,0.0
537,4000,2,0,0,3091,0.0
538,4000,2,0,0,3064,0.0
539,4000,2,0,0,3092,0.0
540,4000,2,0,0,3060,0.0
541,4000,2,1,2,3082,0.0006489292667099286
542,4000,2,0,0,3090,0.0
543,4000,2,0,0,3075,0.0
544,4000,2,0,0,3093,0.0
545,4000,2,0,0,3093,0.0
546,4000,2,0,0,3115,0.0
547,4000,2,0,0,3075,0.0
548,4000,2,0,0,3087,0.0
549,4000,2,1,2,3092,0.000646830530401035
550,4000,2,0,0,3081,0.0
551,4000,2,0,0,3062,0.0
552,4000,2,0,0,3066,0.0
553,4000,2,0,0,3114,0.0
554,4000,2,0,0,3088,0.0
555,4000,2,0,0,3099,0.0
556,4000,2,0,0,3061,0.0
557,4000,2,0,0,3109,0.0
558,4000,2,0,0,3077,0.0
559,4000,2,0,0,3070,0.0
560,4000,2,0,0,3087,0.0
561,4000,2,0,0,3069,0.0
562,4000,2,0,0,3075,0.0
563,4000,2,0,0,3091,0.0
564,4000,2,0,0,3111,0.0
565,4000,2,0,0,3081,0.0
566,4000,2,1,2,3068,0.000651890482398957
567,4000,2,0,0,3077,0.0
568,4000,2,0,0,3096,0.0
569,4000,2,0,0,3072,0.0
570,4000,2,0,0,3085,0.0
571,4000,2,0,0,3087,0.0
572,4000,2,0,0,3072,0.0
573,4000,2,0,0,3068,0.0
574,4000,2,0,0,3089,0.0
575,4000,2,0,0,3070,0.0
576,4000,2,0,0,3120,0.0
577,4000,2,0,0,3086,0.0
578,4000,2,0,0,3099,0.0
579,4000,2,0,0,3099,0.0
580,4000,2,0,0,3082,0.0
581,4000,2,0,0,3076,0.0
582,4000,2,0,0,3091,0.0
583,4000,2,0,0,3092,0.0
584,4000,2,0,0,3072,0.0
585,4000,2,0,0,3096,0.0
586,4000,2,0,0,3073,0.0
587,4000,2,0,0,3070,0.0
588,4000,2,0,0,3067,0.0
589,4000,2,0,0,3080,0.0
590,4000,2,0,0,3075,0.0
591,4000,2,1,2,3098,0.0006455777921239509
592,4000,2,0,0,3080,0.0
593,4000,2,0,0,3075,0.0
594,4000,2,0,0,3089,0.0
595,4000,2,0,0,3079,0.0
596,4000,2,0,0,3087,0.0
597,4000,2,0,0,3115,0.0
598,4000,2,0,0,3124,0.0
599,4000,2,0,0,3101,0.0
600,4000,2,0,0,3091,0.0
601,4000,2,0,0,3103,0.0
602,4000,2,0,0,3087,0.0
603,4000,2,0,0,3089,0.0
604,4000,2,0,0,3111,0.0
605,4000,2,0,0,3083,0.0
606,4000,2,0,0,3062,0.0
607,4000,2,0,0,3112,0.0
608,4000,2,0,0,3095,0.0
609,4000,2,0,0,3092,0.0
610,4000,2,0,0,3097,0.0
611,4000,2,0,0,3102,0.0
612,4000,2,0,0,3042,0.0
613,4000,2,0,0,3103,0.0
614,4000,2,0,0,3090,0.0
615,4000,2,0,0,3065,0.0
616,4000,2,0,0,3065,0.0
617,4000,2,0,0,3072,0.0
618,4000,2,0,0,3057,0.0
619,4000,2,0,0,3097,0.0
620,4000,2,0,0,3093,0.0
621,4000,2,0,0,3072,0.0
622,4000,2,0,0,3070,0.0
623,4000,2,0,0,3069,0.0
624,4000,2,0,0,3089,0.0
625,4000,2,0,0,3076,0.0
626,4000,2,0,0,3074,0.0
627,4000,2,0,0,3096,0.0
628,4000,2,0,0,3106,0.0
629,4000,2,1,2,3097,0.0006457862447529867
630,4000,2,0,0,3094,0.0
631,4000,2,0,0,3051,0.0
632,4000,2,0,0,3065,0.0
633,4000,2,0,0,3060,0.0
634,4000,2,0,0,3071,0.0
635,4000,2,0,0,3107,0.0
636,4000,2,0,0,3090,0.0
637,4000,2,0,0,3083,0.0
638,4000,2,0,0,3101,0.0
639,4000,2,0,0,3101,0.0
640,4000,2,0,0,3100,0.0
641,4000,2,0,0,3077,0.0
642,4000,2,0,0,3097,0.0
643,4000,2,0,0,3058,0.0
644,4000,2,0,0,3070,0.0
645,4000,2,0,0,3069,0.0
646,4000,2,0,0,3091,0.0
647,4000,2,0,0,3109,0.0
648,4000,2,0,0,3090,0.0
649,4000,2,0,0,3068,0.0
650,4000,2,0,0,3072,0.0
651,4000,2,0,0,3120,0.0
652,4000,2,0,0,3085,0.0
653,4000,2,0,0,3088,0.0
654,4000,2,0,0,3080,0.0
655,4000,2,0,0,3087,0.0
656,4000,2,0,0,3061,0.0
657,4000,2,0,0,3084,0.0
658,4000,2,0,0,3093,0.0
659,4000,2,0,0,3087,0.0
660,4000,2,0,0,3094,0.0
661,4000,2,0,0,3058,0.0
662,4000,2,0,0,3088,0.0
663,4000,2,0,0,3099,0.0
664,4000,2,0,0,3092,0.0
665,4000,2,0,0,3094,0.0
666,4000,2,0,0,3107,0.0
667,4000,2,0,0,3054,0.0
668,4000,2,0,0,3103,0.0
669,4000,2,0,0,3083,0.0
670,4000,2,0,0,3090,0.0
671,4000,2,0,0,3075,0.0
672,4000,2,0,0,3082,0.0
673,4000,2,0,0,3081,0.0
674,4000,2,0,0,3093,0.0
675,4000,2,1,2,3099,0.0006453694740238787
676,4000,2,0,0,3073,0.0
677,4000,2,0,0,3075,0.0
678,4000,2,0,0,3058,0.0
679,4000,2,0,0,3070,0.0
680,4000,2,0,0,3078,0.0
681,4000,2,0,0,3071,0.0
682,4000,2,0,0,3124,0.0
683,4000,2,1,2,3091,0.0006470397929472663
684,4000,2,0,0,3091,0.0
685,4000,2,0,0,3066,0.0
686,4000,2,0,0,3064,0.0
687,4000,2,0,0,3098,0.0
688,4000,2,0,0,3093,0.0
689,4000,2,0,0,3080,0.0
690,4000,2,0,0,3066,0.0
691,4000,2,0,0,3103,0.0
692,4000,2,0,0,3096,0.0
693,4000,2,0,0,3095,0.0
694,4000,2,0,0,3081,0.0
695,4000,2,0,0,3091,0.0
696,4000,2,0,0,3079,0.0
697,4000,2,0,0,3099,0.0
698,4000,2,0,0,3079,0.0
699,4000,2,0,0,3065,0.0
700,4000,2,0,0,3097,0.0
701,4000,2,0,0,3062,0.0
702,4000,2,0,0,3127,0.0
703,4000,2,0,0,3066,0.0
704,4000,2,0,0,3104,0.0
705,4000,2,0,0,3066,0.0
706,4000,2,0,0,3088,0.0
707,4000,2,0,0,3088,0.0
708,4000,2,0,0,3097,0.0
709,4000,2,0,0,3086,0.0
710,4000,2,0,0,3081,0.0
711,4000,2,1,2,3110,0.0006430868167202572
712,4000,2,0,0,3098,0.0
713,4000,2,0,0,3090,0.0
714,4000,2,0,0,3091,0.0
715,4000,2,0,0,3071,0.0
716,4000,2,0,0,3087,0.0
717,4000,2,0,0,3096,0.0
718,4000,2,0,0,3123,0.0
719,4000,2,0,0,3077,0.0
720,4000,2,0,0,3095,0.0
721,4000,2,0,0,3049,0.0
722,4000,2,0,0,3063,0.0
723,4000,2,0,0,3099,0.0
724,4000,2,0,0,3117,0.0
725,4000,2,0,0,3084,0.0
726,4000,2,0,0,3099,0.0
727,4000,2,0,0,3095,0.0
728,4000,2,0,0,3112,0.0
729,4000,2,0,0,3102,0.0
730,4000,2,0,0,3075,0.0
731,4000,2,0,0,3068,0.0
732,4000,2,0,0,3084,0.0
733,4000,2,0,0,3113,0.0
734,4000,2,0,0,3080,0.0
735,4000,2,0,0,3094,0.0
736,4000,2,0,0,3086,0.0
737,4000,2,0,0,3085,0.0
738,4000,2,0,0,3097,0.0
739,4000,2,0,0,3081,0.0
740,4000,2,0,0,3065,0.0
741,4000,2,0,0,3083,0.0
742,4000,2,0,0,3064,0.0
743,4000,2,0,0,3083,0.0
744,4000,2,0,0,3080,0.0
745,4000,2,0,0,3117,0.0
746,4000,2,0,0,3092,0.0
747,4000,2,1,2,3103,0.0006445375443119562
748,4000,2,0,0,3078,0.0
749,4000,2,0,0,3073,0.0
750,4000,2,0,0,3091,0.0
751,4000,2,0,0,3099,0.0
752,4000,2,0,0,3092,0.0
753,4000,2,0,0,3129,0.0
754,4000,2,0,0,3116,0.0
755,4000,2,0,0,3075,0.0
756,4000,2,0,0,3080,0.0
757,4000,2,1,2,3104,0.0006443298969072165
758,4000,2,0,0,3043,0.0
759,4000,2,0,0,3102,0.0
760,4000,2,0,0,3099,0.0
